----------- single_objective_10Cent_50 -----------
-------------------- 1 ---------------------
log: gen	nevals	mean  	min	max
6  	96    	440.85	334	611
7  	91    	428.84	311	615
8  	93    	409.17	311	562
9  	95    	395.2 	306	500
10 	95    	388.84	311	547
11 	87    	382.63	306	641
12 	96    	367.36	306	646
13 	88    	350.91	306	576
14 	86    	341.92	311	509
15 	88    	339.54	311	509
16 	89    	329.78	311	476
17 	93    	332.21	311	509
18 	92    	347.04	311	558
19 	96    	329.96	311	495
20 	93    	348.67	311	545
21 	90    	339.57	311	525
22 	93    	347.61	311	541
23 	95    	341.93	311	563
24 	88    	345.56	311	546
25 	90    	345.44	311	572
26 	90    	346.44	311	550
27 	89    	334.84	311	545
28 	96    	346.13	311	607
29 	90    	336.36	311	558
30 	92    	340.35	311	571
31 	87    	334.01	311	495
32 	94    	346.73	311	613
33 	90    	340.48	311	556
34 	85    	335.51	311	509
35 	87    	346.01	311	590
36 	85    	351.89	311	641
37 	92    	342.34	311	542
38 	95    	334.15	311	512
39 	89    	347.83	311	566
40 	86    	335.15	311	600
41 	93    	342.99	311	545
42 	95    	335.74	311	510
43 	88    	341.15	311	509
44 	84    	330.06	311	502
45 	95    	344.47	311	659
46 	98    	333.26	311	528
47 	91    	340.36	311	542
48 	91    	344.21	311	515
49 	92    	331.01	311	484
50 	91    	345.23	311	550
51 	91    	347.12	311	641
52 	88    	334.15	311	481
53 	89    	340.41	311	581
54 	94    	334.74	311	504
55 	86    	338.12	311	502
56 	89    	337.6 	311	502
57 	91    	346   	311	554
58 	93    	352.75	311	610
59 	91    	338.44	311	509
60 	91    	348.42	311	525
61 	91    	338.43	311	499
62 	90    	343.9 	311	589
63 	92    	333.79	311	502
64 	92    	350.67	311	512
65 	85    	348.6 	311	600
66 	90    	345.1 	311	526
67 	92    	349.46	311	509
68 	92    	336.39	311	495
69 	87    	342.44	311	509
70 	89    	333.93	311	582
71 	89    	339.28	311	641
72 	88    	336.79	311	659
73 	87    	353.69	311	567
74 	86    	339.28	311	558
75 	92    	344.68	311	509
76 	84    	340.63	311	529
77 	90    	332.12	311	535
78 	82    	338.93	311	539
79 	90    	343.37	311	527
80 	84    	326.94	311	598
81 	89    	329.87	311	613
82 	93    	341.04	311	612
83 	93    	344.5 	311	609
84 	97    	343.86	311	502
85 	90    	337.16	311	570
86 	93    	338.37	311	558
87 	96    	354.52	311	612
88 	86    	336.7 	311	495
89 	91    	344.58	311	558
90 	91    	344   	311	550
91 	93    	341.14	311	600
92 	89    	342.26	311	528
93 	97    	341.02	311	552
94 	92    	349.79	311	537
95 	87    	342.5 	311	541
96 	90    	335.12	311	495
97 	90    	339.13	311	551
98 	90    	347.22	311	543
99 	90    	331.46	311	566
100	85    	334.18	311	503
-------------------- 21 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	550.85	419	675
1  	92    	511.05	410	618
2  	92    	495.01	396	609
3  	94    	475.15	354	569
4  	89    	461.54	359	574
5  	89    	441.62	337	578
6  	92    	431.35	324	602
7  	89    	412.69	343	601
8  	92    	394.67	341	601
9  	95    	390.95	341	603
10 	92    	394.01	337	555
11 	85    	379.59	325	526
12 	92    	376.82	319	537
13 	90    	381.06	319	532
14 	85    	383.72	306	564
15 	90    	378.54	306	528
16 	96    	364.21	306	526
17 	94    	353.1 	306	514
18 	91    	337.59	306	537
19 	90    	340.11	306	514
20 	95    	349.33	306	566
21 	90    	334.27	306	539
22 	92    	344.21	306	574
23 	92    	340.58	306	595
24 	94    	334.07	306	564
25 	82    	333.27	306	555
26 	90    	346.17	306	594
27 	92    	340.46	306	577
28 	91    	343.73	306	563
29 	94    	339.6 	306	557
30 	86    	336.19	306	563
31 	92    	338.27	306	497
32 	89    	346.95	306	607
33 	91    	332.82	306	513
34 	92    	334.75	306	557
35 	84    	332.15	306	547
36 	92    	341.01	306	536
37 	94    	322.55	306	574
38 	83    	334.77	306	520
39 	90    	340.26	306	615
40 	89    	338.58	306	632
41 	96    	338.19	306	553
42 	93    	340.69	306	568
43 	89    	344.52	306	600
44 	92    	335.95	306	563
45 	85    	331.48	306	536
46 	93    	333.24	306	505
47 	93    	332.63	306	605
48 	94    	333.51	306	579
49 	88    	335.39	306	565
50 	93    	328.61	306	490
51 	94    	339.32	306	528
52 	86    	344.78	306	532
53 	89    	341.51	306	624
54 	96    	340.86	306	522
55 	93    	332.1 	306	529
56 	97    	328.19	306	490
57 	93    	344.56	306	614
58 	90    	332.36	306	563
59 	96    	336.38	306	538
60 	91    	349.12	306	588
61 	91    	340.73	306	620
62 	92    	332.86	306	497
63 	95    	328.87	306	581
64 	87    	336.87	306	619
65 	94    	339.1 	306	591
66 	85    	331.36	306	584
67 	89    	333.68	306	535
68 	88    	329.32	306	504
69 	90    	347.49	306	557
70 	91    	331.54	306	490
71 	86    	343.28	306	595
72 	95    	329.21	306	504
73 	92    	334.27	306	534
74 	91    	331.91	306	546
75 	86    	337.56	306	562
76 	94    	337.61	306	497
77 	94    	339.83	306	523
78 	91    	336.46	306	512
79 	85    	329.57	306	524
80 	88    	333.91	306	559
81 	86    	334.46	306	534
82 	93    	322.8 	306	471
83 	90    	340.16	306	579
84 	91    	332.03	306	509
85 	90    	336.82	306	532
86 	94    	347.36	306	573
87 	94    	334.91	306	514
88 	90    	343.79	306	591
89 	92    	340.48	306	589
90 	91    	337.5 	306	504
91 	86    	328.77	306	501
92 	88    	330.2 	306	516
93 	90    	332.95	306	508
94 	93    	334.51	306	514
95 	94    	340.62	306	550
96 	88    	340.42	306	550
97 	91    	339.92	306	553
98 	92    	334.91	306	504
99 	94    	348.19	306	600
100	82    	326.48	306	588
-------------------- 22 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	543.86	407	650
1  	86    	506.83	401	604
2  	93    	484.98	387	603
3  	92    	469.22	374	582
4  	95    	458.83	328	585
5  	89    	453.2 	328	587
6  	91    	437.85	355	623
7  	82    	423.24	352	567
8  	90    	419.46	340	594
9  	91    	419.47	340	593
10 	91    	416.64	340	588
11 	89    	414.03	340	606
12 	89    	400.21	340	615
13 	89    	382.86	340	552
14 	89    	358.91	340	497
15 	90    	364.54	336	574
16 	96    	375.32	327	528
17 	93    	369.61	327	579
18 	93    	364.7 	327	496
19 	94    	360.5 	327	504
20 	89    	357.33	327	560
21 	85    	352.6 	327	512
22 	98    	340.88	327	497
23 	89    	358.2 	327	540
24 	93    	353.69	327	512
25 	90    	353.2 	327	535
26 	94    	351.41	327	624
27 	95    	354.3 	327	606
28 	89    	351.47	327	532
29 	93    	349.49	327	562
30 	90    	356.33	327	511
31 	94    	350.02	327	542
32 	91    	353.27	327	627
33 	87    	357.95	327	549
34 	93    	354.35	327	639
35 	94    	354.47	327	639
36 	89    	348.7 	327	567
37 	92    	349.75	327	532
38 	94    	356.57	327	551
39 	91    	354.93	327	583
40 	85    	359.13	327	497
41 	96    	357.47	327	588
42 	84    	349.29	327	548
43 	90    	356.52	327	554
44 	92    	351.14	327	616
45 	91    	358.69	327	521
46 	94    	350.93	327	498
47 	94    	360.4 	327	600
48 	93    	356.17	327	558
49 	92    	351.36	327	485
50 	92    	350.96	327	533
51 	87    	350.67	327	501
52 	89    	355.59	327	531
53 	87    	353.34	327	511
54 	92    	351.42	327	622
55 	92    	351.76	327	569
56 	94    	354.56	327	553
57 	90    	354.4 	327	565
58 	88    	352.92	327	563
59 	90    	350.34	327	517
60 	95    	352.42	327	613
61 	96    	350.82	327	553
62 	89    	356.46	327	554
63 	89    	353.39	327	552
64 	95    	351.11	327	489
65 	93    	352.76	327	542
66 	91    	360.73	327	607
67 	93    	355.95	327	569
68 	95    	353.37	327	485
69 	86    	355.25	327	574
70 	91    	357.17	324	564
71 	93    	353.7 	324	507
72 	97    	360.22	324	550
73 	89    	353.58	324	595
74 	94    	358.13	324	527
75 	92    	356.98	324	541
76 	87    	361.96	324	601
77 	89    	351.58	324	558
78 	87    	350.82	324	587
79 	89    	338.17	324	511
80 	94    	355.06	324	519
81 	91    	355.07	324	562
82 	84    	356.92	324	544
83 	88    	347.63	324	496
84 	97    	361.24	324	565
85 	92    	347.8 	324	496
86 	95    	347.48	324	501
87 	97    	359.85	324	549
88 	95    	352.35	324	593
89 	89    	350.08	324	623
90 	93    	351.69	324	602
91 	87    	350.4 	324	609
92 	89    	356.2 	324	530
93 	90    	348.68	324	526
94 	88    	349.4 	324	486
95 	93    	355.74	324	561
96 	91    	350.8 	324	551
97 	90    	350.66	324	635
98 	92    	353.31	324	496
99 	89    	359.99	324	567
100	91    	347.22	324	519
-------------------- 23 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	549.1 	420	694
1  	91    	508.15	420	619
2  	88    	484.13	406	594
3  	92    	459.72	385	607
4  	91    	454.43	352	636
5  	90    	440.63	340	582
6  	83    	438.84	352	569
7  	96    	434.92	340	600
8  	89    	414.15	319	538
9  	90    	408.57	319	583
10 	94    	398.02	319	577
11 	90    	368.96	306	520
12 	87    	362.17	306	557
13 	93    	352.65	306	532
14 	96    	356.96	306	637
15 	91    	346.86	306	490
16 	82    	339.72	306	620
17 	89    	340.48	306	546
18 	90    	331.54	306	504
19 	96    	339.54	306	571
20 	93    	352.84	306	630
21 	88    	346.31	306	593
22 	90    	339.98	306	620
23 	92    	354.2 	306	597
24 	89    	336.59	306	598
25 	92    	339.18	306	518
26 	89    	338.05	306	525
27 	88    	331.36	306	497
28 	96    	338.23	306	527
29 	92    	339.3 	306	557
30 	86    	333.81	306	562
31 	91    	335.5 	306	502
32 	89    	330.88	306	504
33 	94    	333.15	306	504
34 	94    	343.67	306	565
35 	92    	352.61	306	543
36 	89    	332.24	306	553
37 	96    	337.74	306	572
38 	91    	329.91	306	504
39 	93    	339.07	306	509
40 	93    	327.37	306	490
41 	88    	342.54	306	572
42 	86    	344.02	306	589
43 	93    	331.25	306	522
44 	86    	329.84	306	581
45 	92    	340.9 	306	597
46 	96    	329.23	306	497
47 	89    	331.94	306	540
48 	86    	340.19	306	573
49 	90    	342.9 	306	555
50 	88    	341.83	306	535
51 	90    	338.29	306	557
52 	91    	341.05	306	539
53 	88    	338.75	306	510
54 	91    	346.23	306	558
55 	94    	340.8 	306	504
56 	92    	334.71	306	517
57 	93    	340.44	306	573
58 	89    	337.88	306	497
59 	92    	356.62	306	512
60 	90    	339.95	306	529
61 	94    	335.32	306	536
62 	92    	342.48	306	589
63 	91    	331.13	306	504
64 	87    	321.21	306	512
65 	90    	340.26	306	534
66 	90    	344.91	306	562
67 	94    	336.7 	306	512
68 	97    	346.74	306	579
69 	87    	332.52	306	493
70 	91    	332.82	306	504
71 	84    	338.86	306	559
72 	94    	332.27	306	564
73 	89    	339.93	306	526
74 	95    	331.59	306	603
75 	87    	333.27	306	659
76 	96    	335.16	306	549
77 	93    	339.35	306	537
78 	91    	343.41	306	584
79 	92    	340.96	306	497
80 	92    	348.31	306	576
81 	91    	339.03	306	633
82 	89    	340.91	306	505
83 	88    	341.94	306	536
84 	89    	332.99	306	598
85 	95    	334.4 	306	546
86 	91    	330.1 	306	490
87 	90    	342.91	306	633
88 	89    	337.8 	306	497
89 	91    	348.48	306	543
90 	94    	343.32	306	523
91 	97    	343.73	306	524
92 	88    	331.43	306	607
93 	93    	342.9 	306	557
94 	93    	343.39	306	557
95 	92    	337.01	306	504
96 	93    	338.93	306	537
97 	93    	331.12	306	489
98 	93    	339.52	306	504
99 	90    	336.64	306	579
100	94    	332.24	306	529
-------------------- 24 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	549.16	415	673
1  	97    	503.54	372	616
2  	84    	475.13	372	598
3  	90    	461.06	359	597
4  	91    	450.1 	365	591
5  	95    	431.46	340	573
6  	92    	430.96	340	573
7  	91    	422.5 	340	553
8  	91    	414.01	330	581
9  	93    	406.84	312	544
10 	92    	403.2 	312	618
11 	84    	405.61	312	676
12 	96    	384.57	312	621
13 	86    	376.5 	312	573
14 	90    	357.69	312	561
15 	92    	351.79	312	532
16 	89    	347.64	312	560
17 	89    	331.61	312	507
18 	92    	342.97	312	503
19 	95    	346.42	312	509
20 	90    	344.6 	312	591
21 	87    	332.42	312	501
22 	92    	350.4 	312	510
23 	92    	339.44	312	496
24 	89    	345.66	312	535
25 	82    	339.86	312	513
26 	86    	345.58	312	553
27 	94    	344.7 	312	536
28 	89    	334.36	312	514
29 	94    	332.09	312	585
30 	85    	344.36	312	578
31 	95    	354.36	312	578
32 	86    	344.18	312	584
33 	90    	341.26	312	582
34 	94    	347.95	312	558
35 	93    	332.87	312	559
36 	83    	341.61	312	597
37 	89    	339.82	312	542
38 	94    	345.29	312	573
39 	98    	352.74	312	560
40 	96    	349.31	312	516
41 	90    	333.97	312	552
42 	85    	335.85	312	499
43 	89    	339.18	312	510
44 	90    	342.15	312	500
45 	93    	335.41	312	546
46 	91    	350.41	312	544
47 	96    	340.25	312	598
48 	91    	341.52	312	549
49 	87    	350.19	312	613
50 	92    	352.01	312	584
51 	85    	346.17	312	621
52 	87    	340.81	312	527
53 	96    	341.42	312	510
54 	92    	339.27	312	509
55 	90    	337.83	312	503
56 	91    	344.63	312	510
57 	91    	336.39	312	510
58 	90    	331.22	312	536
59 	94    	341.54	312	578
60 	91    	344.63	312	510
61 	94    	353.58	312	542
62 	96    	340.24	312	507
63 	93    	336.17	312	490
64 	92    	333.44	312	526
65 	90    	329.85	312	549
66 	91    	344.9 	312	593
67 	96    	343.54	312	532
68 	94    	358.48	312	576
69 	91    	344.77	312	510
70 	90    	335.07	312	513
71 	92    	349.05	312	538
72 	93    	348.29	312	572
73 	94    	348.35	312	591
74 	94    	343.67	312	516
75 	94    	338.03	312	581
76 	86    	341.46	312	594
77 	87    	345.07	312	626
78 	91    	341.89	312	544
79 	87    	351.06	312	608
80 	86    	340.21	312	510
81 	91    	338.14	312	626
82 	91    	343.96	312	560
83 	92    	342.27	312	510
84 	87    	343.85	312	513
85 	90    	344.31	312	581
86 	94    	344.7 	312	584
87 	88    	337.29	312	565
88 	94    	341.99	312	531
89 	92    	339.37	312	608
90 	90    	355.1 	312	610
91 	93    	358.96	312	660
92 	94    	343.19	312	513
93 	82    	340.38	312	575
94 	89    	344.33	312	578
95 	93    	342.91	312	518
96 	92    	351.65	312	588
97 	85    	337.46	312	542
98 	92    	341.29	312	620
99 	96    	348.4 	312	595
100	92    	351.15	312	544
-------------------- 25 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	555.25	417	666
1  	92    	515.96	419	608
2  	85    	488.73	415	631
3  	88    	472.81	405	600
4  	87    	469.83	365	587
5  	91    	462.07	353	591
6  	88    	455.29	343	578
7  	89    	446.2 	343	596
8  	95    	430.97	351	580
9  	87    	411.36	351	584
10 	88    	401.84	317	520
11 	89    	406.67	317	570
12 	85    	385.17	317	506
13 	84    	377.64	317	553
14 	91    	362.11	317	480
15 	92    	378.52	317	608
16 	92    	365.7 	317	552
17 	90    	354.3 	317	578
18 	90    	347.04	317	544
19 	87    	342.03	317	523
20 	93    	350.83	317	535
21 	91    	347.43	317	508
22 	96    	348.08	317	528
23 	87    	340.67	317	549
24 	91    	340.49	317	525
25 	99    	344.39	317	540
26 	95    	341.22	317	556
27 	89    	347.05	317	616
28 	91    	351.7 	317	580
29 	86    	338.19	317	508
30 	88    	340   	317	569
31 	97    	350.63	317	613
32 	93    	350.61	317	606
33 	93    	351.65	317	609
34 	89    	343.4 	317	508
35 	89    	357.66	317	578
36 	93    	340.84	317	523
37 	92    	344.1 	317	513
38 	91    	350   	317	535
39 	93    	344.68	317	558
40 	87    	347.31	317	575
41 	93    	340.9 	317	518
42 	95    	339.82	317	569
43 	94    	344.64	317	618
44 	88    	350.69	317	598
45 	96    	349.38	317	566
46 	92    	345.75	317	513
47 	95    	345.24	317	618
48 	97    	352.75	317	521
49 	93    	346.33	317	513
50 	93    	348.23	317	529
51 	97    	346.99	317	579
52 	95    	342.99	317	508
53 	91    	349.24	317	515
54 	92    	345.76	317	508
55 	86    	352.49	317	564
56 	89    	338.43	317	501
57 	92    	356.39	317	598
58 	91    	340.92	317	577
59 	94    	356.32	317	576
60 	85    	353.7 	317	527
61 	91    	349.67	317	568
62 	94    	345.62	317	562
63 	88    	339.11	317	530
64 	88    	339.59	317	515
65 	87    	343.64	317	563
66 	97    	349.56	317	515
67 	89    	339.22	317	570
68 	90    	339.88	317	503
69 	93    	352.13	317	515
70 	94    	349.11	317	557
71 	86    	346.2 	317	575
72 	94    	344.99	317	601
73 	90    	342.69	317	547
74 	92    	341.38	317	514
75 	89    	343.22	317	515
76 	94    	341.57	317	631
77 	93    	352.22	317	562
78 	94    	338.73	317	530
79 	90    	349.29	317	569
80 	93    	346.08	317	531
81 	94    	345.43	317	515
82 	90    	350.82	317	508
83 	88    	344.48	317	569
84 	88    	348.5 	317	553
85 	90    	347.75	317	593
86 	92    	351.71	317	566
87 	90    	355.08	317	536
88 	97    	353.83	317	575
89 	97    	350.09	317	554
90 	87    	345.72	317	631
91 	90    	348.98	317	553
92 	95    	350.66	317	508
93 	93    	345.81	317	523
94 	95    	357.94	317	533
95 	92    	351.59	317	570
96 	87    	346.72	317	627
97 	96    	347.85	317	616
98 	96    	346.85	317	565
99 	89    	346.6 	317	598
100	87    	344.72	317	519
-------------------- 26 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	547.08	409	684
1  	94    	505.01	374	623
2  	94    	487.21	374	601
3  	94    	478.13	346	634
4  	92    	449.84	346	553
5  	90    	439.42	331	579
6  	92    	441.06	333	612
7  	89    	424.29	333	548
8  	91    	421.2 	333	618
9  	92    	418.9 	323	552
10 	94    	395.8 	323	555
11 	88    	387.48	323	612
12 	93    	387.15	323	620
13 	91    	380.93	323	548
14 	95    	373.04	323	548
15 	94    	380.78	323	586
16 	89    	369.49	323	563
17 	93    	366.59	323	624
18 	93    	359.87	323	564
19 	85    	358.79	323	557
20 	90    	349.91	323	514
21 	90    	356.12	323	592
22 	90    	353.22	323	514
23 	84    	365.21	323	514
24 	86    	352.51	323	501
25 	93    	350.67	323	570
26 	89    	358.16	323	553
27 	91    	344.55	323	501
28 	92    	355.95	323	573
29 	88    	346.93	323	569
30 	87    	356.9 	323	539
31 	88    	354.77	323	549
32 	89    	351.58	323	521
33 	95    	349.29	323	558
34 	92    	353.94	323	563
35 	94    	355.57	323	563
36 	95    	357.31	323	545
37 	87    	343.71	323	525
38 	87    	355.11	323	603
39 	87    	351.25	323	521
40 	90    	344.17	323	525
41 	89    	340.05	323	506
42 	90    	350.15	323	542
43 	92    	356.19	323	561
44 	91    	358.21	323	571
45 	91    	348.15	323	565
46 	82    	346.27	323	545
47 	93    	347.72	323	521
48 	89    	355.29	323	521
49 	88    	359.76	323	548
50 	88    	360.21	323	614
51 	90    	349.24	323	501
52 	91    	360.86	323	562
53 	91    	352.16	323	531
54 	91    	350.51	323	575
55 	95    	349.88	323	595
56 	94    	352.5 	323	598
57 	90    	339.55	323	521
58 	93    	352.64	323	578
59 	91    	347.96	323	521
60 	91    	358.19	323	575
61 	93    	353.49	323	627
62 	94    	356.07	323	542
63 	93    	351.27	323	597
64 	87    	349.13	323	617
65 	95    	354.79	323	521
66 	92    	353.26	323	521
67 	88    	347.39	323	514
68 	93    	347.93	323	591
69 	91    	354.51	323	523
70 	89    	344.21	323	536
71 	82    	345.76	323	559
72 	91    	347.71	323	571
73 	91    	347.41	323	570
74 	91    	352.52	323	521
75 	90    	350.58	323	542
76 	93    	353.88	323	534
77 	90    	353.98	323	538
78 	90    	352.72	323	537
79 	90    	346.99	323	527
80 	91    	353.85	323	601
81 	92    	348.94	323	530
82 	89    	350.68	323	521
83 	93    	346.87	323	558
84 	89    	349.51	323	542
85 	86    	350.22	323	525
86 	93    	350.75	323	534
87 	90    	349.98	323	531
88 	93    	362.07	323	595
89 	91    	353.24	323	577
90 	96    	351.47	323	601
91 	88    	346.17	323	535
92 	95    	341.64	323	555
93 	93    	348.21	323	514
94 	86    	350.8 	323	572
95 	90    	358.68	323	530
96 	86    	351.08	323	555
97 	93    	365.73	323	525
98 	87    	357.01	323	554
99 	90    	341.98	323	492
100	91    	337.93	323	521
-------------------- 27 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	545   	418	647
1  	91    	515.08	396	635
2  	90    	487.9 	391	624
3  	85    	465.88	391	570
4  	90    	454.26	374	578
5  	91    	453.58	361	592
6  	93    	456.98	361	668
7  	85    	433.32	340	571
8  	91    	434.65	340	587
9  	96    	419.66	340	532
10 	90    	418.47	340	570
11 	88    	414.68	338	564
12 	89    	406.29	338	584
13 	91    	400.71	338	530
14 	94    	406.78	338	575
15 	84    	396.82	338	623
16 	93    	381.94	312	583
17 	93    	387.52	312	566
18 	95    	379.07	312	613
19 	84    	367.64	312	585
20 	85    	360.78	312	589
21 	89    	339.91	312	535
22 	91    	351.61	312	573
23 	90    	359.06	312	614
24 	94    	353.19	312	580
25 	95    	337.35	312	571
26 	91    	357.56	312	598
27 	94    	341.92	312	548
28 	89    	344.79	312	528
29 	93    	351.78	312	557
30 	90    	338.98	312	530
31 	85    	340.71	312	519
32 	91    	343.04	312	554
33 	88    	349.65	312	525
34 	95    	344.44	312	505
35 	93    	348.27	312	527
36 	90    	335.92	312	510
37 	89    	345.22	312	536
38 	88    	330.62	312	463
39 	90    	340.99	312	577
40 	87    	336.44	312	526
41 	91    	342.28	312	547
42 	89    	338.01	312	498
43 	90    	337.39	312	510
44 	94    	339.67	312	542
45 	91    	338.63	312	581
46 	94    	346.15	312	580
47 	83    	337.18	312	499
48 	89    	342.41	312	510
49 	92    	340.85	312	575
50 	96    	346.77	312	604
51 	92    	341.56	312	507
52 	88    	333.63	312	477
53 	92    	343.86	312	516
54 	95    	347.6 	312	537
55 	92    	327.41	312	498
56 	92    	347.07	312	563
57 	91    	342.21	312	512
58 	90    	348.57	312	537
59 	88    	335.85	312	503
60 	95    	341.44	312	540
61 	92    	350.97	312	513
62 	95    	335   	312	510
63 	89    	339.33	312	578
64 	90    	344.5 	312	559
65 	91    	344.5 	312	598
66 	91    	346.48	312	569
67 	92    	335.6 	312	582
68 	95    	341.86	312	496
69 	89    	349.32	312	634
70 	85    	333.32	312	600
71 	81    	333.73	312	565
72 	90    	343.87	312	578
73 	94    	336.45	312	509
74 	88    	337.79	312	577
75 	84    	341.1 	312	609
76 	93    	338.98	312	527
77 	94    	355.31	312	616
78 	90    	335.16	312	525
79 	94    	335.75	312	510
80 	86    	344.74	312	585
81 	94    	337.73	312	496
82 	88    	335.33	312	514
83 	89    	340.2 	312	578
84 	91    	342.45	312	597
85 	92    	338.78	312	490
86 	96    	346.72	312	578
87 	93    	344.61	312	584
88 	90    	347.95	312	510
89 	93    	340.39	312	561
90 	95    	335.13	312	503
91 	91    	351.96	312	528
92 	89    	332.89	312	503
93 	88    	345.54	312	573
94 	91    	337.18	312	546
95 	89    	340.71	312	518
96 	90    	337.64	312	589
97 	90    	338.34	312	520
98 	86    	340.92	312	536
99 	91    	341.56	312	554
100	87    	337.51	312	509
-------------------- 28 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	536.68	417	644
1  	94    	501.3 	401	610
2  	91    	492.94	323	618
3  	93    	472.18	323	604
4  	93    	454.14	323	618
5  	92    	442.07	323	572
6  	90    	417.16	323	605
7  	95    	397.67	323	580
8  	92    	393.58	323	670
9  	87    	366.59	317	551
10 	92    	351.68	317	527
11 	92    	354.74	317	622
12 	89    	363.37	317	610
13 	93    	358.32	317	570
14 	91    	345.26	317	522
15 	92    	352.87	317	515
16 	88    	348.35	317	515
17 	89    	348.51	317	568
18 	96    	353.57	317	551
19 	89    	350.83	317	569
20 	88    	342.71	317	509
21 	97    	352.78	317	639
22 	85    	339.5 	317	562
23 	93    	352.3 	317	578
24 	94    	352.25	317	563
25 	98    	351.63	317	557
26 	89    	360.91	317	521
27 	94    	349.67	317	606
28 	91    	341.74	317	516
29 	95    	337.68	317	508
30 	83    	342.46	317	496
31 	91    	342.5 	317	514
32 	91    	345.19	317	536
33 	90    	335.9 	317	501
34 	87    	339.11	317	523
35 	88    	346.1 	317	580
36 	92    	346.98	317	559
37 	89    	344.58	317	562
38 	97    	345.36	317	547
39 	89    	342.19	317	631
40 	91    	350.28	317	598
41 	94    	347.56	317	554
42 	91    	335.15	317	515
43 	87    	347   	317	557
44 	87    	348.4 	317	499
45 	88    	339.38	317	508
46 	91    	350.36	317	597
47 	90    	338.42	317	601
48 	88    	349.19	317	616
49 	93    	352.8 	317	558
50 	93    	358.14	317	579
51 	90    	351.33	317	567
52 	91    	342.68	317	501
53 	95    	349.91	317	513
54 	90    	345.45	317	515
55 	93    	330.21	317	535
56 	88    	342.24	317	569
57 	91    	348.04	317	575
58 	90    	349.83	317	616
59 	94    	349.78	317	527
60 	93    	340.13	317	501
61 	92    	346.38	317	508
62 	86    	338.57	317	574
63 	92    	350.85	317	550
64 	90    	344.54	317	527
65 	95    	355.18	317	639
66 	89    	350.96	317	642
67 	94    	346.65	317	521
68 	92    	340.87	317	595
69 	88    	353.29	317	556
70 	96    	342.13	317	542
71 	87    	346.02	317	530
72 	95    	348.18	317	631
73 	92    	344.5 	317	554
74 	91    	351.33	317	566
75 	93    	348.06	317	529
76 	91    	341.96	317	526
77 	91    	346.55	317	670
78 	86    	351.4 	317	526
79 	90    	349.56	317	515
80 	92    	349.48	317	541
81 	88    	348.73	317	542
82 	98    	344.95	317	539
83 	90    	341.77	317	569
84 	89    	348.2 	317	546
85 	90    	346.42	317	522
86 	95    	351.76	317	593
87 	97    	343.12	317	527
88 	93    	349.56	317	613
89 	92    	357.6 	317	569
90 	90    	346.6 	317	565
91 	92    	347.46	317	571
92 	89    	344.45	317	520
93 	90    	343.23	317	579
94 	98    	345.95	317	562
95 	89    	348.91	317	575
96 	94    	340.74	317	567
97 	90    	358.02	317	646
98 	90    	344.89	317	544
99 	88    	341.81	317	577
100	92    	346.76	317	524
-------------------- 29 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	557.04	427	641
1  	90    	520.01	396	640
2  	93    	492.3 	395	649
3  	91    	466.79	384	597
4  	86    	444.97	349	631
5  	94    	437.95	336	615
6  	89    	431.96	332	597
7  	85    	403.35	332	551
8  	93    	388.93	332	587
9  	89    	380.57	317	579
10 	91    	372.76	317	552
11 	92    	357.06	317	546
12 	93    	352.89	317	574
13 	91    	349.69	317	496
14 	88    	346.02	317	556
15 	95    	342.75	317	523
16 	87    	349.15	317	554
17 	94    	343.64	317	537
18 	94    	354.82	317	611
19 	94    	352.73	317	559
20 	91    	340.21	317	537
21 	89    	345.15	317	553
22 	92    	339.71	317	533
23 	93    	343.23	317	618
24 	88    	337.42	317	510
25 	92    	335.37	317	510
26 	91    	342.17	317	508
27 	91    	343.51	317	501
28 	89    	341.13	317	561
29 	96    	345.41	317	542
30 	88    	344.06	317	564
31 	94    	353.79	317	571
32 	97    	349.42	317	592
33 	90    	349.92	317	566
34 	90    	348.69	317	564
35 	87    	344.22	317	502
36 	90    	348.33	317	524
37 	89    	351.66	317	605
38 	88    	343.47	317	593
39 	91    	349.55	317	577
40 	95    	349.53	317	592
41 	88    	339.62	317	508
42 	94    	347.08	317	609
43 	90    	350.05	317	579
44 	92    	352.35	317	547
45 	89    	349.46	317	515
46 	94    	350.98	317	631
47 	97    	353.63	317	549
48 	94    	344.08	317	515
49 	95    	353.77	317	586
50 	89    	348.31	317	601
51 	88    	337.57	317	515
52 	93    	349.06	317	598
53 	88    	345.55	317	522
54 	95    	355.1 	317	527
55 	92    	351.79	317	572
56 	89    	350.59	317	527
57 	90    	343.84	317	553
58 	87    	343.1 	317	550
59 	91    	344.68	317	554
60 	88    	352.59	317	554
61 	92    	342.12	317	514
62 	92    	347.52	317	515
63 	90    	341.79	317	501
64 	92    	353.5 	317	566
65 	94    	351.54	317	532
66 	85    	347.52	317	603
