----------- single_objective_10Cent_50 -----------
-------------------- 1 ---------------------
log: gen	nevals	mean  	min	max
16 	97    	376   	312	614
17 	96    	353.96	312	522
18 	95    	353.56	312	581
19 	97    	364.39	312	532
20 	98    	351.66	312	561
21 	97    	337.17	312	513
22 	99    	348.31	312	554
23 	95    	345.81	312	519
24 	93    	348.7 	312	564
25 	96    	344.48	312	510
26 	93    	348.13	312	578
27 	95    	349.46	312	571
28 	97    	354.71	312	536
29 	98    	340.67	312	520
30 	98    	346.73	312	627
31 	97    	351.23	312	562
32 	95    	350.07	312	621
33 	97    	351.38	312	620
34 	96    	344.92	312	578
35 	96    	343.8 	312	530
36 	98    	345.37	312	584
37 	99    	344.97	312	544
38 	96    	339.39	312	537
39 	98    	343.67	312	529
40 	96    	336.97	312	510
41 	96    	352.6 	312	510
42 	96    	342.06	312	541
43 	96    	342.12	312	568
44 	95    	350.95	312	524
45 	97    	339.68	312	543
46 	97    	363   	312	583
47 	93    	353.94	312	560
48 	95    	336.6 	312	585
49 	99    	338.17	312	509
50 	94    	346.29	312	564
51 	98    	348.32	312	503
52 	95    	353.73	312	570
53 	95    	362.29	312	557
54 	97    	351.56	312	578
55 	94    	341.91	312	510
56 	98    	343.53	312	553
57 	95    	342.64	312	541
58 	93    	338.45	312	552
59 	97    	351.89	312	578
60 	97    	351.43	312	594
61 	98    	354.53	312	576
62 	95    	344.31	312	520
63 	97    	341.83	312	524
64 	92    	346.64	312	541
65 	95    	341.57	312	636
66 	93    	339.01	312	540
67 	99    	354.59	312	548
68 	97    	351.66	312	532
69 	94    	346.06	312	583
70 	95    	338.7 	312	575
71 	99    	341.57	312	549
72 	98    	348.6 	312	564
73 	99    	353.37	312	578
74 	97    	337.34	312	546
75 	97    	355.85	312	570
76 	99    	360.89	312	565
77 	96    	343   	312	579
78 	92    	337.45	312	538
79 	96    	356.25	312	626
80 	93    	350.66	312	550
81 	96    	347.66	312	521
82 	95    	347.38	312	552
83 	95    	343.17	312	510
84 	99    	352.28	312	660
85 	96    	349.94	312	607
86 	94    	350.71	312	510
87 	94    	349.22	312	541
88 	95    	339.5 	312	594
89 	95    	347   	312	570
90 	97    	346.69	312	598
91 	94    	337.96	312	525
92 	96    	342.73	312	521
93 	97    	347.43	312	563
94 	92    	344.81	312	584
95 	99    	352.06	312	590
96 	95    	346.76	312	542
97 	99    	341.81	312	582
98 	95    	341.83	312	516
99 	97    	352.34	312	510
100	98    	341.97	312	546
-------------------- 21 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	548.98	435	672
1  	93    	510.18	392	617
2  	96    	484.51	339	622
3  	98    	471.93	339	593
4  	92    	460.81	339	601
5  	94    	453.04	339	621
6  	98    	438.01	337	630
7  	99    	426.45	337	603
8  	94    	424.17	337	595
9  	93    	406.39	334	628
10 	99    	409.11	334	600
11 	95    	412.32	334	632
12 	96    	399.62	336	591
13 	99    	396.46	336	548
14 	99    	389.22	336	620
15 	99    	383.28	336	546
16 	96    	371.87	336	558
17 	93    	373.25	336	632
18 	98    	374.59	336	502
19 	94    	369.84	336	520
20 	95    	371.5 	336	611
21 	95    	353.8 	336	607
22 	93    	371.55	336	627
23 	97    	363.74	336	549
24 	92    	364.29	336	587
25 	98    	373.47	336	584
26 	96    	363.9 	336	594
27 	97    	363.09	336	563
28 	96    	370   	336	553
29 	96    	373.69	336	589
30 	93    	368.14	336	599
31 	96    	372.48	336	614
32 	94    	367.59	336	509
33 	95    	360.67	336	600
34 	93    	359.66	336	560
35 	93    	380.34	336	655
36 	96    	370.01	336	546
37 	96    	366.74	336	599
38 	93    	369.63	336	578
39 	97    	370.48	336	589
40 	92    	369.85	336	591
41 	97    	357.1 	336	559
42 	92    	365.72	336	593
43 	94    	361.49	336	576
44 	96    	368.98	336	565
45 	98    	358.17	336	498
46 	95    	376.75	336	523
47 	95    	370.26	336	520
48 	95    	366.94	336	585
49 	95    	366.31	336	525
50 	96    	363.88	336	556
51 	91    	364.08	336	502
52 	96    	372.54	336	564
53 	97    	377.64	336	584
54 	98    	366.6 	336	591
55 	96    	370.22	336	510
56 	97    	364.31	336	634
57 	96    	365.8 	336	565
58 	97    	369.25	336	599
59 	98    	375.98	336	604
60 	96    	369.84	336	592
61 	96    	365.33	336	626
62 	95    	363.75	336	655
63 	95    	361.85	336	502
64 	95    	364.8 	336	521
65 	94    	377.13	336	553
66 	95    	370.69	336	550
67 	95    	364.53	336	505
68 	94    	367.17	336	562
69 	97    	367.03	336	556
70 	97    	371.29	336	556
71 	98    	357.16	336	502
72 	96    	368.03	336	558
73 	93    	363.17	336	516
74 	96    	364.63	336	602
75 	98    	360.9 	336	608
76 	98    	376.97	336	502
77 	97    	364.01	336	540
78 	97    	368.33	336	602
79 	98    	371.57	336	558
80 	97    	363.64	336	555
81 	98    	371.14	336	564
82 	98    	380.84	336	508
83 	99    	358.82	336	556
84 	97    	373.58	336	578
85 	97    	365.97	336	549
86 	98    	365.23	336	581
87 	97    	360.31	336	502
88 	100   	364.58	336	503
89 	95    	370.06	336	541
90 	98    	372.27	336	585
91 	96    	372.85	336	578
92 	96    	370.69	336	584
93 	99    	375.17	336	655
94 	97    	372.57	336	585
95 	97    	366.45	336	540
96 	93    	366.96	336	544
97 	98    	369.36	336	553
98 	98    	370.64	336	584
99 	98    	365.01	336	634
100	91    	362.32	336	493
-------------------- 22 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	543.99	426	656
1  	92    	513.77	437	647
2  	98    	498.48	407	636
3  	92    	481.25	376	580
4  	96    	478.62	376	625
5  	96    	475.87	387	638
6  	98    	464.29	357	571
7  	97    	451.26	338	596
8  	98    	452.07	348	609
9  	98    	438.89	366	563
10 	94    	439.82	323	573
11 	93    	436.6 	323	588
12 	99    	432.32	331	582
13 	94    	418.89	331	545
14 	99    	423.13	331	583
15 	96    	411.34	331	610
16 	93    	401.3 	331	543
17 	97    	405.49	331	617
18 	95    	391.7 	323	516
19 	98    	388.98	323	577
20 	98    	369.03	323	633
21 	93    	375.84	312	558
22 	98    	369.54	312	602
23 	96    	360.41	312	518
24 	97    	348.21	312	510
25 	93    	347.48	312	558
26 	98    	351.31	312	595
27 	98    	342.89	312	560
28 	96    	342.18	312	571
29 	92    	349.78	312	626
30 	89    	334.45	312	557
31 	99    	344.37	312	510
32 	99    	345.46	312	530
33 	96    	336.74	312	510
34 	94    	336.85	312	541
35 	99    	352.67	312	591
36 	93    	352.81	312	611
37 	99    	344.97	312	591
38 	94    	333.5 	312	486
39 	98    	342.55	312	534
40 	96    	352.6 	312	578
41 	97    	343.42	312	492
42 	95    	338.12	312	526
43 	94    	350.89	312	510
44 	95    	355.02	312	591
45 	97    	349   	312	621
46 	98    	339.7 	312	538
47 	98    	331.05	312	458
48 	98    	341.65	312	579
49 	92    	345.39	312	491
50 	96    	343.51	312	597
51 	97    	348.04	312	566
52 	99    	343.36	312	495
53 	96    	348   	312	554
54 	93    	342.73	312	503
55 	94    	335.61	312	608
56 	98    	347.81	312	533
57 	98    	344.47	312	510
58 	99    	343.84	312	536
59 	98    	352.48	312	585
60 	99    	349.57	312	535
61 	94    	342.86	312	585
62 	93    	340.9 	312	578
63 	99    	346.81	312	541
64 	94    	348.32	312	510
65 	94    	343.61	312	536
66 	96    	349.27	312	538
67 	99    	341.47	312	555
68 	99    	346.2 	312	572
69 	95    	334.29	312	515
70 	96    	338   	312	510
71 	96    	354.48	312	620
72 	92    	340.17	312	643
73 	98    	357.33	312	543
74 	92    	353.53	312	536
75 	98    	348.6 	312	576
76 	99    	342.41	312	510
77 	96    	337.44	312	529
78 	98    	341.27	312	510
79 	95    	348.02	312	517
80 	94    	331.9 	312	497
81 	97    	345.17	312	516
82 	95    	344.02	312	582
83 	99    	336.16	312	511
84 	96    	346.13	312	550
85 	90    	337.56	312	591
86 	96    	339.53	312	507
87 	98    	342.35	312	509
88 	96    	343.91	312	524
89 	94    	345.07	312	637
90 	92    	349.68	312	575
91 	98    	347.43	312	533
92 	98    	346.33	312	606
93 	95    	338.42	312	584
94 	98    	351.16	312	540
95 	95    	339.5 	312	557
96 	99    	343.82	312	621
97 	97    	340.94	312	530
98 	93    	346.55	312	521
99 	99    	339.21	312	525
100	97    	347.27	312	600
-------------------- 23 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	545.17	408	639
1  	95    	507.96	403	639
2  	99    	490.2 	391	610
3  	97    	459.66	332	593
4  	96    	440.36	345	571
5  	95    	415.36	312	567
6  	97    	400.98	312	583
7  	99    	379.28	312	524
8  	93    	380.9 	312	530
9  	100   	384.94	312	601
10 	96    	342.68	312	551
11 	95    	354.69	312	571
12 	99    	354.76	312	613
13 	97    	355.21	312	569
14 	94    	350.13	312	554
15 	100   	359.94	312	581
16 	98    	350.58	312	542
17 	99    	341.54	312	526
18 	99    	341.46	312	526
19 	97    	360.96	312	578
20 	94    	356.12	312	565
21 	90    	357.14	312	578
22 	99    	356.09	312	546
23 	93    	359.99	312	584
24 	97    	347.76	312	575
25 	98    	354.75	312	538
26 	95    	338.33	312	513
27 	100   	348.55	312	510
28 	95    	352.06	312	639
29 	94    	336.5 	312	530
30 	97    	338.29	312	591
31 	93    	351.77	312	572
32 	95    	343.44	312	516
33 	97    	343.63	312	510
34 	95    	349.82	312	536
35 	94    	352.91	312	634
36 	93    	340.32	312	497
37 	92    	340.7 	312	506
38 	98    	337.88	312	542
39 	100   	344.96	312	521
40 	96    	337.95	312	503
41 	90    	349.95	312	538
42 	98    	343.33	312	549
43 	98    	344.22	312	576
44 	96    	357.83	312	601
45 	98    	349.63	312	598
46 	98    	351.17	312	572
47 	98    	352.75	312	578
48 	97    	344.35	312	510
49 	97    	358.57	312	583
50 	94    	347.5 	312	510
51 	96    	345   	312	534
52 	92    	339.74	312	503
53 	94    	336.83	312	529
54 	95    	346.65	312	510
55 	96    	352.6 	312	556
56 	99    	347.17	312	598
57 	97    	354.8 	312	543
58 	99    	348   	312	568
59 	93    	347.02	312	558
60 	98    	360.23	312	578
61 	99    	358.37	312	596
62 	97    	344.65	312	585
63 	97    	346.45	312	510
64 	97    	346.9 	312	571
65 	96    	352.86	312	547
66 	100   	345.05	312	576
67 	98    	338.34	312	496
68 	95    	340.13	312	660
69 	95    	343.78	312	552
70 	97    	354.23	312	518
71 	93    	343.22	312	559
72 	95    	355.83	312	543
73 	98    	361.63	312	542
74 	97    	351.04	312	585
75 	96    	355.95	312	615
76 	97    	351.24	312	585
77 	97    	340.16	312	538
78 	97    	348.07	312	510
79 	97    	351.51	312	585
80 	94    	341.31	312	538
81 	94    	348.68	312	570
82 	95    	354.27	312	660
83 	99    	348.84	312	519
84 	97    	350.71	312	563
85 	96    	356.15	312	524
86 	95    	348.07	312	510
87 	99    	355.58	312	525
88 	97    	343.64	312	510
89 	97    	349.89	312	583
90 	97    	351.46	312	620
91 	94    	339.86	312	563
92 	98    	341.07	312	503
93 	97    	357.33	312	526
94 	97    	344.13	312	529
95 	95    	350.66	312	546
96 	99    	345.8 	312	583
97 	94    	348.17	312	534
98 	98    	342.85	312	605
99 	97    	346.25	312	515
100	94    	343.36	312	525
-------------------- 24 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	549.05	431	689
1  	97    	506.21	411	645
2  	92    	498.02	378	625
3  	98    	474.91	373	646
4  	96    	468.9 	356	605
5  	93    	456.39	371	566
6  	98    	440.06	350	630
7  	98    	435.91	332	652
8  	95    	425.6 	332	591
9  	99    	394.84	332	597
10 	94    	381.42	332	604
11 	99    	370.69	332	620
12 	97    	372.05	332	592
13 	98    	366.38	332	549
14 	94    	364.48	317	544
15 	98    	360.23	330	579
16 	97    	365.83	317	664
17 	93    	357.2 	317	502
18 	96    	359.28	317	537
19 	96    	361.6 	317	589
20 	98    	361.85	317	549
21 	93    	344.87	317	508
22 	97    	357.71	317	515
23 	94    	354.76	317	558
24 	92    	351.86	317	493
25 	97    	345.33	317	582
26 	95    	345.4 	317	566
27 	96    	346.1 	317	551
28 	97    	354.17	317	581
29 	98    	344.53	317	522
30 	96    	351.55	317	630
31 	96    	354.32	317	566
32 	97    	341.06	317	601
33 	97    	352.57	317	554
34 	93    	357.42	317	536
35 	94    	361.08	317	525
36 	91    	358.38	317	631
37 	96    	340.05	317	508
38 	98    	355.09	317	586
39 	97    	354.1 	317	547
40 	97    	350.19	317	570
41 	95    	347.78	317	544
42 	95    	353.67	317	577
43 	95    	349.24	317	508
44 	97    	351.52	317	582
45 	98    	359.09	317	555
46 	96    	351.89	317	508
47 	97    	353.99	317	517
48 	96    	347.76	317	579
49 	95    	345.93	317	508
50 	99    	337.32	317	515
51 	96    	347.74	317	610
52 	93    	345.69	317	515
53 	95    	346.35	317	580
54 	99    	342.53	317	527
55 	97    	344.12	317	510
56 	97    	348.03	317	677
57 	97    	349.75	317	520
58 	99    	353.25	317	509
59 	91    	343.28	317	495
60 	96    	349.32	317	607
61 	94    	355.71	317	639
62 	93    	363.58	317	547
63 	96    	357.25	317	531
64 	93    	342.75	317	530
65 	93    	354.41	317	566
66 	95    	365   	317	627
67 	97    	356.97	317	587
68 	94    	349.54	317	573
69 	93    	351.54	317	577
70 	93    	355.61	317	593
71 	96    	347.3 	317	535
72 	98    	352.73	317	618
73 	98    	343.14	317	501
74 	98    	344.5 	317	543
75 	95    	354.3 	317	545
76 	100   	353.72	317	508
77 	97    	347.43	317	552
78 	98    	353.26	317	598
79 	99    	348.16	317	549
80 	95    	355.23	317	595
81 	96    	349.14	317	536
82 	98    	355.71	317	517
83 	96    	369.21	317	670
84 	97    	358.7 	317	532
85 	94    	344.99	317	537
86 	98    	353.69	317	515
87 	99    	347.04	317	603
88 	96    	349.74	317	538
89 	93    	359.33	317	642
90 	99    	344.52	317	564
91 	95    	353.54	317	562
92 	95    	340.92	317	487
93 	98    	339.64	317	551
94 	96    	363.5 	317	533
95 	95    	349.64	317	569
96 	96    	352.73	317	594
97 	96    	355.68	317	555
98 	91    	348.41	317	520
99 	99    	353.93	317	571
100	96    	343.18	317	590
-------------------- 25 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	547.67	393	652
1  	99    	502.8 	393	647
2  	98    	482.23	377	656
3  	97    	460.37	354	617
4  	91    	450.65	347	617
5  	95    	450   	345	619
6  	95    	446.92	345	590
7  	97    	441.75	358	570
8  	97    	423.51	337	552
9  	99    	409.38	332	540
10 	96    	422.87	332	594
11 	95    	410.08	312	570
12 	93    	403.85	328	615
13 	93    	401.65	332	575
14 	92    	395.4 	332	542
15 	92    	395.19	312	591
16 	97    	383.37	312	583
17 	97    	369.15	312	538
18 	94    	359.76	312	512
19 	93    	363.56	312	536
20 	98    	367.05	312	571
21 	98    	346.29	312	578
22 	95    	340.59	312	571
23 	98    	353.59	312	626
24 	99    	348.25	312	613
25 	99    	363.01	312	523
26 	96    	351.24	312	626
27 	96    	342.38	312	626
28 	93    	345.37	312	557
29 	95    	355.04	312	519
30 	96    	351.86	312	510
31 	98    	344.27	312	509
32 	92    	360.97	312	593
33 	97    	334.96	312	627
34 	99    	349.62	312	510
35 	94    	347.26	312	510
36 	96    	344.73	312	510
37 	95    	343.04	312	501
38 	96    	346.81	312	548
39 	97    	343.77	312	634
40 	95    	343.73	312	510
41 	96    	355.66	312	628
42 	93    	356.52	312	643
43 	94    	336.31	312	517
44 	95    	349.14	312	578
45 	97    	338.72	312	510
46 	97    	349.57	312	595
47 	96    	346.07	312	544
48 	98    	345.95	312	513
49 	92    	358.19	312	611
50 	99    	348.14	312	538
51 	91    	344.34	312	510
52 	94    	348.01	312	571
53 	95    	348.22	312	536
54 	98    	361.14	312	627
55 	92    	358.28	312	540
56 	94    	353.01	312	556
57 	97    	341.73	312	526
58 	95    	350.67	312	570
59 	99    	339.63	312	589
60 	99    	344.06	312	536
61 	100   	339.2 	312	611
62 	95    	344.45	312	561
63 	94    	352.62	312	526
64 	92    	346.16	312	589
65 	92    	350.04	312	563
66 	96    	345.98	312	545
67 	96    	338.04	312	503
68 	96    	335.96	312	529
69 	98    	350.19	312	660
70 	91    	346.45	312	582
71 	100   	349.3 	312	546
72 	94    	346.12	312	578
73 	98    	344.79	312	508
74 	95    	345.41	312	518
75 	94    	358.73	312	510
76 	96    	351.28	312	587
77 	94    	345.57	312	613
78 	98    	343.25	312	483
79 	99    	346.25	312	545
80 	97    	346.2 	312	543
81 	97    	343.4 	312	591
82 	96    	351.43	312	607
83 	98    	346.86	312	573
84 	94    	344.97	312	517
85 	96    	345.77	312	497
86 	94    	352.41	312	553
87 	96    	345.2 	312	608
88 	92    	343.27	312	513
89 	96    	345.57	312	613
90 	95    	343.67	312	637
91 	98    	343.61	312	535
92 	98    	351.29	312	554
93 	97    	344.96	312	508
94 	96    	351   	312	573
95 	95    	343.3 	312	514
96 	98    	343.44	312	550
97 	98    	341.7 	312	549
98 	97    	356.2 	312	626
99 	98    	356.35	312	581
100	95    	348.72	312	531
-------------------- 26 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	550.67	435	647
1  	96    	506.67	401	633
2  	96    	484.43	327	620
3  	97    	486.54	368	607
4  	96    	472.85	368	637
5  	97    	463.49	357	578
6  	98    	442.37	357	668
7  	97    	449.15	357	584
8  	96    	445.16	353	580
9  	97    	431.88	343	611
10 	90    	423.47	350	581
11 	100   	418.76	331	595
12 	96    	422.74	334	633
13 	95    	406.17	312	597
14 	98    	424.26	312	635
15 	97    	410.62	312	577
16 	100   	415.63	312	600
17 	96    	403.95	312	564
18 	95    	394.47	312	632
19 	96    	390.26	312	622
20 	99    	395.58	312	560
21 	96    	374.57	312	587
22 	94    	362.39	312	546
23 	97    	340.09	312	607
24 	96    	353.87	312	609
25 	99    	345.71	312	535
26 	95    	342.94	312	546
27 	92    	350.08	312	581
28 	96    	355.68	312	613
29 	97    	344.18	312	538
30 	99    	352.08	312	604
31 	93    	349.11	312	574
32 	97    	346.19	312	611
33 	97    	353.76	312	581
34 	93    	349.18	312	620
35 	93    	341.22	312	522
36 	97    	346.22	312	563
37 	94    	344.88	312	563
38 	98    	346   	312	583
39 	94    	360.46	312	576
40 	94    	369.35	312	526
41 	99    	340.7 	312	539
42 	96    	343.56	312	557
43 	99    	338.18	312	510
44 	98    	343.84	312	525
45 	96    	351.28	312	581
46 	94    	335.06	312	510
47 	94    	349.88	312	546
48 	98    	348.32	312	576
49 	95    	339.52	312	549
50 	97    	346.4 	312	550
51 	95    	346.57	312	613
52 	97    	345.46	312	516
53 	99    	353.78	312	584
54 	97    	344.97	312	538
55 	96    	350.8 	312	598
56 	97    	349.16	312	542
57 	95    	343.44	312	583
58 	97    	350.94	312	602
59 	93    	358.87	312	580
60 	96    	347.28	312	552
61 	98    	344.88	312	510
62 	95    	338   	312	517
63 	94    	353.09	312	514
64 	93    	342.87	312	513
65 	97    	344.16	312	585
66 	93    	338.12	312	613
67 	96    	352.82	312	510
68 	96    	353.59	312	510
69 	96    	340.65	312	481
70 	96    	341.46	312	555
71 	99    	347.07	312	648
72 	99    	341.72	312	613
73 	94    	360.62	312	581
74 	96    	349.17	312	503
75 	93    	344.57	312	510
76 	98    	339.74	312	510
77 	97    	335.97	312	481
78 	96    	337.09	312	518
79 	95    	355.13	312	501
80 	95    	343.97	312	490
81 	93    	347.77	312	520
82 	96    	348.45	312	503
83 	99    	348.61	312	554
84 	95    	345.91	312	571
85 	96    	339.43	312	529
86 	97    	354.36	312	580
87 	93    	347.36	312	634
88 	99    	350.82	312	616
89 	95    	355.09	312	533
90 	98    	347.93	312	578
91 	99    	342   	312	576
92 	97    	360.72	312	601
93 	97    	351.56	312	591
94 	96    	349.86	312	585
95 	94    	341.61	312	591
96 	93    	343.02	312	510
97 	96    	348.56	312	554
98 	97    	342.95	312	500
99 	97    	332.72	312	472
100	96    	340.79	312	571
-------------------- 27 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	556.92	434	679
1  	97    	514.79	405	636
2  	92    	502.58	386	649
3  	94    	495.35	378	598
4  	96    	467.1 	390	593
5  	98    	476.08	396	612
6  	95    	463.79	382	585
7  	92    	463.13	369	624
8  	100   	453.58	364	611
9  	96    	457.24	364	645
10 	99    	459.49	340	610
11 	98    	435.19	343	614
12 	94    	439.5 	359	564
13 	97    	438.53	345	585
14 	98    	430.58	345	628
15 	95    	431.77	343	614
16 	97    	418.1 	339	556
17 	91    	410.06	327	576
18 	95    	406.35	327	598
19 	99    	407.9 	311	590
20 	96    	406.6 	311	597
21 	94    	408.93	311	636
22 	97    	397.35	311	557
23 	97    	385.55	311	630
24 	97    	367.83	311	534
25 	97    	344.29	311	532
26 	100   	348.34	311	621
27 	95    	347.44	311	577
28 	90    	343.94	311	509
29 	97    	353.6 	311	563
30 	98    	349.62	311	580
31 	95    	352.1 	311	538
32 	94    	346.83	311	560
33 	96    	333.55	311	500
34 	99    	355.31	311	606
35 	91    	341.24	311	600
36 	99    	345.54	311	564
37 	97    	345.75	311	552
38 	93    	342.38	311	528
39 	97    	340.87	311	540
40 	95    	347.17	311	607
41 	96    	343.81	311	580
42 	95    	351.14	311	541
43 	99    	352.09	311	558
44 	96    	347.34	311	527
45 	95    	343.48	311	597
46 	99    	350.3 	311	502
47 	96    	342.23	311	561
48 	98    	347.72	311	582
49 	95    	349.38	311	594
50 	100   	345.87	311	571
51 	90    	339.4 	311	535
52 	95    	342.48	311	577
53 	99    	342.39	311	600
54 	91    	339.69	311	571
55 	96    	357.5 	311	509
56 	93    	353.13	311	557
57 	97    	351.7 	311	607
58 	93    	336.2 	311	491
59 	97    	336   	311	509
60 	95    	346.82	311	503
61 	98    	351.54	311	612
62 	97    	339.11	311	502
63 	97    	335.61	311	571
64 	96    	338.46	311	548
65 	99    	342.66	311	607
66 	96    	348.39	311	562
67 	93    	338.82	311	494
68 	99    	342.27	311	554
69 	97    	340.82	311	601
70 	97    	337.45	311	600
71 	99    	349.82	311	589
72 	97    	343.08	311	566
73 	97    	346.52	311	613
74 	99    	352.02	311	571
75 	96    	333.08	311	515
76 	94    	342.61	311	548
77 	97    	352.94	311	512
78 	92    	353.36	311	513
79 	94    	356.97	311	642
80 	99    	354.64	311	566
81 	98    	359.38	311	530
82 	97    	350.88	311	565
83 	97    	344.15	311	552
84 	97    	346.42	311	584
85 	92    	350.91	311	564
86 	92    	341.77	311	536
87 	96    	344.42	311	509
88 	98    	341.43	311	539
89 	97    	351.96	311	532
90 	93    	348.75	311	579
91 	95    	348.63	311	551
92 	96    	342.44	311	519
93 	93    	341.25	311	579
94 	95    	346.97	311	520
95 	96    	344.82	311	546
96 	93    	354.96	311	575
97 	92    	342.76	311	572
98 	99    	349.98	311	597
99 	96    	338.64	311	519
100	93    	339.23	311	489
-------------------- 28 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	549.26	428	675
1  	97    	509.01	375	650
2  	96    	490.47	363	639
3  	95    	468.49	383	605
4  	98    	465.26	368	605
5  	99    	466.83	368	624
6  	96    	448.33	368	569
7  	94    	442.45	368	578
8  	98    	429.48	368	551
9  	96    	424.69	348	548
10 	98    	423.8 	348	522
11 	98    	429.9 	335	598
12 	99    	427.19	348	631
13 	99    	414.47	335	614
14 	99    	402.55	335	548
15 	99    	391.17	324	541
16 	98    	397.25	324	620
17 	99    	387.42	324	556
18 	97    	376.9 	324	614
19 	95    	367.81	324	536
20 	95    	356.79	324	567
21 	92    	356.37	324	528
22 	100   	355.56	324	541
23 	96    	355.72	324	586
24 	96    	365.45	324	526
25 	91    	347.63	324	602
26 	99    	355.55	324	544
27 	96    	351.32	324	510
28 	96    	347.9 	324	486
29 	95    	355.84	324	571
30 	95    	354.5 	324	507
31 	96    	353.08	324	527
32 	98    	354.15	324	585
33 	97    	355.21	324	509
34 	96    	368.48	324	502
35 	98    	354.38	324	509
36 	94    	346.93	324	527
37 	98    	350.08	324	546
38 	96    	350.02	324	581
39 	99    	356.78	324	515
40 	100   	359.82	324	601
41 	94    	356.16	324	519
42 	97    	362.48	324	570
43 	94    	348   	324	515
44 	98    	356.06	324	626
45 	95    	360.34	324	651
46 	97    	350.22	324	600
47 	96    	350.32	324	493
48 	93    	356.99	324	502
49 	97    	356.85	324	496
50 	98    	344.22	324	573
51 	99    	360.13	324	633
52 	93    	360.59	324	562
53 	98    	353.55	324	509
54 	96    	350.74	324	519
55 	91    	354.48	324	493
56 	93    	354   	324	580
57 	94    	356.29	324	496
58 	98    	351.94	324	526
59 	93    	354.67	324	555
60 	97    	356.1 	324	613
61 	98    	362.82	324	588
62 	94    	351.95	324	561
63 	94    	350.24	324	496
64 	97    	355.2 	324	584
65 	97    	358.24	324	537
66 	96    	348.04	324	611
67 	98    	368.29	324	591
68 	94    	362.37	324	585
69 	98    	357.55	324	496
70 	90    	347.67	324	626
71 	95    	355.99	324	594
72 	95    	355.91	324	550
73 	95    	358.95	324	593
74 	98    	346.73	324	566
75 	98    	355.9 	324	569
76 	97    	351   	324	560
77 	99    	357.1 	324	568
78 	95    	358.47	324	524
79 	96    	355.17	324	559
80 	94    	367.18	324	551
81 	94    	364.35	324	557
82 	94    	357.68	324	573
83 	97    	356.92	324	542
84 	96    	351.96	324	625
85 	96    	353.39	324	494
86 	99    	363.51	324	635
87 	96    	347.96	324	502
88 	98    	355.44	324	594
89 	99    	360.32	324	590
90 	96    	356.53	324	592
91 	91    	350.79	324	506
92 	96    	351.03	324	610
93 	99    	360.2 	324	597
94 	94    	354.02	324	517
95 	91    	357.8 	324	554
96 	93    	349.37	324	546
97 	94    	361.4 	324	622
98 	92    	359.42	324	520
99 	95    	354.77	324	510
100	98    	356.16	324	520
-------------------- 29 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	548   	404	670
1  	96    	513.76	405	611
2  	97    	494.71	414	604
3  	98    	486.51	376	590
4  	100   	462.09	324	613
5  	95    	460.3 	324	647
6  	96    	441.85	324	578
7  	98    	431.62	324	579
8  	96    	427   	324	598
9  	96    	412.88	324	626
10 	98    	396.5 	317	593
11 	96    	385.31	311	644
12 	95    	380.11	311	502
13 	96    	369.39	311	554
14 	99    	381.86	311	576
15 	95    	372.66	311	564
16 	95    	378.65	311	643
17 	97    	389.62	311	612
18 	96    	375.81	311	553
19 	99    	377.56	311	558
20 	97    	378.51	311	648
21 	95    	363.47	311	606
22 	94    	369.93	311	631
23 	98    	347.09	311	533
24 	98    	343.73	311	579
25 	97    	336.76	311	509
26 	95    	336.01	311	516
27 	99    	340.55	311	543
28 	97    	345.89	311	548
29 	96    	343.54	311	561
30 	97    	352.09	311	540
31 	94    	338.15	311	564
32 	98    	348.75	311	558
33 	96    	355.04	311	556
34 	92    	349.3 	311	587
35 	97    	361.54	311	585
36 	97    	343.85	311	508
37 	98    	351.42	311	550
38 	92    	352.56	311	568
39 	96    	344.88	311	528
40 	95    	356.54	311	542
41 	96    	349.47	311	535
42 	98    	354.92	311	612
43 	94    	348.76	311	539
44 	95    	337.46	311	510
45 	97    	342.02	311	568
46 	94    	344.91	311	567
47 	94    	347.88	311	539
48 	95    	335.29	311	495
49 	94    	351.65	311	645
50 	92    	350.15	311	556
51 	96    	342.99	311	519
52 	97    	342.57	311	523
53 	95    	346   	311	598
54 	96    	346.59	311	564
55 	93    	338.79	311	509
56 	92    	345.04	311	548
57 	94    	342.97	311	583
58 	95    	356.75	311	568
59 	97    	340.43	311	659
60 	94    	345.29	311	551
61 	96    	348.76	311	504
62 	92    	342.98	311	512
63 	96    	340.32	311	613
64 	98    	347.05	311	545
65 	96    	354.31	311	585
66 	95    	344.04	311	552
67 	96    	335.56	311	505
68 	97    	340.93	311	540
69 	96    	345.68	311	523
70 	98    	344.45	311	502
71 	92    	350.02	311	609
72 	99    	348.79	311	603
73 	98    	339.96	311	509
74 	100   	355   	311	542
75 	97    	346.91	311	556
76 	100   	339.37	311	522
77 	98    	343.1 	311	561
78 	94    	338   	311	502
