----------- single_objective_10Cent_50 -----------
-------------------- 1 ---------------------
log: gen	nevals	mean  	min	max
72 	62    	332.46	317	542
73 	63    	333.2 	317	542
74 	61    	332.84	317	596
75 	69    	328.53	317	508
76 	71    	331.67	317	544
77 	74    	334.48	317	564
78 	61    	332.88	317	515
79 	61    	333.65	317	508
80 	72    	334.82	317	508
81 	56    	331.19	317	543
82 	66    	327.17	317	477
83 	72    	328.79	317	575
84 	63    	330.91	317	516
85 	77    	331.52	317	523
86 	72    	333.11	317	536
87 	70    	327.58	317	490
88 	71    	330.2 	317	511
89 	73    	331.09	317	508
90 	76    	332.83	317	501
91 	72    	332.17	317	501
92 	72    	329.02	317	553
93 	58    	327.27	317	476
94 	62    	337.1 	317	575
95 	60    	329.29	317	501
96 	71    	334.94	317	515
97 	76    	335.39	317	508
98 	63    	335.13	317	515
99 	71    	334.24	317	533
100	70    	334.23	317	603
-------------------- 30 ---------------------
log: gen	nevals	mean  	min	max
0  	100   	547.64	402	686
1  	75    	509.27	402	622
2  	71    	482.73	395	602
3  	73    	453.88	365	559
4  	70    	430.07	365	574
5  	76    	409.12	340	516
6  	74    	405.95	340	554
7  	71    	399.25	327	596
8  	73    	382.01	327	613
9  	72    	363.81	327	563
10 	71    	347.61	327	502
11 	69    	347.67	327	531
12 	67    	338.29	327	525
13 	66    	349.01	327	570
14 	65    	343.41	327	500
15 	69    	343.54	327	496
16 	70    	346.86	327	594
17 	74    	342.32	327	492
18 	62    	344.06	327	503
19 	65    	339.48	327	511
20 	61    	339.46	327	533
21 	78    	344.76	327	496
22 	73    	348.55	327	540
23 	71    	346.15	327	569
24 	64    	351.29	327	595
25 	70    	344.39	327	528
26 	68    	339.46	327	528
27 	75    	351.68	327	496
28 	69    	346.33	327	510
29 	72    	349.15	327	496
30 	69    	337.16	327	505
31 	63    	339.03	327	492
32 	58    	338.63	327	514
33 	71    	349.78	327	496
34 	73    	337.8 	327	506
35 	74    	345.6 	327	564
36 	69    	354.27	327	495
37 	63    	345.63	327	540
38 	62    	346.71	327	501
39 	66    	342.65	327	514
40 	59    	337.1 	327	496
41 	72    	343.3 	327	518
42 	73    	347.64	327	546
43 	81    	343.8 	327	623
44 	70    	336.51	327	496
45 	80    	348.67	327	492
46 	63    	341.3 	327	540
47 	68    	341.3 	327	616
48 	73    	341.41	327	499
49 	67    	346.55	327	513
50 	74    	345.44	327	521
51 	67    	340.89	327	486
52 	67    	339.9 	327	496
53 	77    	343.46	327	547
54 	63    	338.15	327	537
55 	63    	345.4 	327	534
56 	70    	338.19	327	492
57 	75    	348.75	327	586
58 	66    	342.13	327	496
59 	72    	338.95	327	513
60 	67    	337.16	327	496
61 	70    	342.18	327	653
62 	65    	344.1 	327	496
63 	68    	340.15	327	507
64 	67    	343.25	327	622
65 	69    	349.46	327	584
66 	66    	336.84	327	496
67 	66    	342.04	327	514
68 	67    	348.32	327	641
69 	67    	346.21	327	496
70 	70    	346.66	327	517
71 	70    	342.74	327	567
72 	68    	343.48	327	496
73 	70    	350.09	327	501
74 	71    	350.97	327	639
75 	63    	344.12	327	555
76 	70    	342.27	327	485
77 	58    	341.96	327	577
78 	69    	340.88	327	507
79 	77    	339.68	327	528
80 	78    	342.63	327	492
81 	70    	340.3 	327	531
82 	72    	347.71	327	548
83 	81    	344.07	327	540
84 	68    	340.59	327	485
85 	69    	345.1 	327	486
86 	61    	347.26	327	580
87 	71    	340.45	327	542
88 	76    	340.93	327	501
89 	74    	352.48	327	525
90 	74    	343.54	327	556
91 	73    	338.66	327	485
92 	65    	351.84	327	507
93 	60    	350.56	327	518
94 	79    	343.32	327	535
95 	62    	337.26	327	512
96 	77    	338.69	327	494
97 	64    	346.18	327	558
98 	78    	340.54	327	535
99 	69    	349.17	327	656
100	67    	340.98	327	486
